ID,Code,,,,,,,,,,,,,
2409," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1157," {""8"":""হৈছে ""}",,,,,,,,,,,,,
1158," {""8"":""হোৱা নাই, সেৱা প্ৰদান কৰা হোৱা নাই ""}",,,,,,,,,,,,,
1159," {""8"":""মাকজনী স্থানান্তৰ হৈছে ""}",,,,,,,,,,,,,
1160," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1170," {""8"":""নহয়""}",,,,,,,,,,,,,
1169," {""8"":""হয়""}",,,,,,,,,,,,,
1882," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1172," {""8"":""নহয়""}",,,,,,,,,,,,,
1171," {""8"":""হয়""}",,,,,,,,,,,,,
1887," {""8"":""অন্যান্য""}",,,,,,,,,,,,,
1885," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1886," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1178," {""8"":""নহয়""}",,,,,,,,,,,,,
1177," {""8"":""হয়""}",,,,,,,,,,,,,
1566," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1567," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1180," {""8"":""নহয়""}",,,,,,,,,,,,,
1179," {""8"":""হয়""}",,,,,,,,,,,,,
1888," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1181," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1183," {""8"":""নহয়""}",,,,,,,,,,,,,
1182," {""8"":""হয়""}",,,,,,,,,,,,,
1889," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1522," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1184," {""8"":""নাই দিয়া হোৱা নাই""}",,,,,,,,,,,,,
1890," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1187," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1189," {""8"":""নহয়""}",,,,,,,,,,,,,
1188," {""8"":""হয়""}",,,,,,,,,,,,,
2296," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
2297," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1190," {""8"":""হৈছে ""}",,,,,,,,,,,,,
1191," {""8"":""হোৱা নাই, সেৱা প্ৰদান কৰা হোৱা নাই ""}",,,,,,,,,,,,,
1192," {""8"":""মাকজনী স্থানান্তৰ হৈছে ""}",,,,,,,,,,,,,
1193," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1194," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1523," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1232," {""8"":""নহয়""}",,,,,,,,,,,,,
1231," {""8"":""হয়""}",,,,,,,,,,,,,
2298," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
2299," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1234," {""8"":""নহয়""}",,,,,,,,,,,,,
1233," {""8"":""হয়""}",,,,,,,,,,,,,
2300," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
2301," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1239," {""8"":""নহয়""}",,,,,,,,,,,,,
1240," {""8"":""হয়""}",,,,,,,,,,,,,
1241," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1242," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1244," {""8"":""নহয়""}",,,,,,,,,,,,,
1243," {""8"":""হয়""}",,,,,,,,,,,,,
1901," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1525," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1246," {""8"":""নহয়""}",,,,,,,,,,,,,
1245," {""8"":""হয়""}",,,,,,,,,,,,,
2302," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1526," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1247," {""8"":""নাই দিয়া হোৱা নাই""}",,,,,,,,,,,,,
2303," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1250," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1252," {""8"":""নহয়""}",,,,,,,,,,,,,
1251," {""8"":""হয়""}",,,,,,,,,,,,,
1902," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1903," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1253," {""8"":""হৈছে ""}",,,,,,,,,,,,,
1254," {""8"":""হোৱা নাই, সেৱা প্ৰদান কৰা হোৱা নাই ""}",,,,,,,,,,,,,
1255," {""8"":""মাকজনী স্থানান্তৰ হৈছে ""}",,,,,,,,,,,,,
1256," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1257," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1263," {""8"":""নহয়""}",,,,,,,,,,,,,
1262," {""8"":""হয়""}",,,,,,,,,,,,,
2304," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
2305," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1265," {""8"":""নহয়""}",,,,,,,,,,,,,
1264," {""8"":""হয়""}",,,,,,,,,,,,,
2306," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
2307," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1270," {""8"":""নহয়""}",,,,,,,,,,,,,
1271," {""8"":""হয়""}",,,,,,,,,,,,,
2308," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1272," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1274," {""8"":""নহয়""}",,,,,,,,,,,,,
1273," {""8"":""হয়""}",,,,,,,,,,,,,
1904," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1527," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1276," {""8"":""নহয়""}",,,,,,,,,,,,,
1275," {""8"":""হয়""}",,,,,,,,,,,,,
1905," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1528," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1277," {""8"":""নাই দিয়া হোৱা নাই""}",,,,,,,,,,,,,
2309," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1280," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1906," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1907," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1283," {""8"":""জীৱিত জন্ম""}",,,,,,,,,,,,,
1284," {""8"":""মৃত জন্ম""}",,,,,,,,,,,,,
1908," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1909," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1286," {""8"":""ঘৰত""}",,,,,,,,,,,,,
2410," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1911," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1291," {""8"":""সাধাৰন""}",,,,,,,,,,,,,
1292," {""8"":""শল্য (কাৰিকৰী সঁজুলি)""}",,,,,,,,,,,,,
1293," {""8"":""C শাখা ""}",,,,,,,,,,,,,
1912," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1913," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1296," {""8"":""নহয়""}",,,,,,,,,,,,,
1295," {""8"":""হয়""}",,,,,,,,,,,,,
1914," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1529," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1298," {""8"":""নহয়""}",,,,,,,,,,,,,
1297," {""8"":""হয়""}",,,,,,,,,,,,,
1915," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1299," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
1301," {""8"":""কাৰো দ্বাৰা নহয় ""}",,,,,,,,,,,,,
1302," {""8"":""পৰিয়ালৰ সদস্যৰ দ্বাৰা""}",,,,,,,,,,,,,
1303," {""8"":""প্ৰশিক্ষন নোহোৱা ধাই""}",,,,,,,,,,,,,
1304," {""8"":""প্ৰশিক্ষিত ধাই""}",,,,,,,,,,,,,
1305," {""8"":""এ.এন.এম""}",,,,,,,,,,,,,
1306," {""8"":""নাৰ্চ""}",,,,,,,,,,,,,
1307," {""8"":""ডাক্তৰ""}",,,,,,,,,,,,,
1308," {""8"":""অন্যান্য""}",,,,,,,,,,,,,
1916," {""8"":""একো নাজানো।""}",,,,,,,,,,,,,
1309," {""8"":""প্রযোজ্য নহয়""}",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,জানুৱাৰী
