2213703,2137,1,1,"3,4,5,8,9,10,11,12,15,18",CRY - 13,School-Osa coloney-213703,108,1807
2213804,2138,1,1,"3,5,8,9,10,11,12,13,15,18",CRY - 13,School-Padit ka Purwa-213804,108,1808
2206917,2069,1,2,"1,4,5,8,9,10,11,12,15",CRY - 14,School-Shimbhoo Nagala-206917,108,1809
2206912,2069,1,1,"1,4,5,8,9,10,11,12,15",CRY - 14,School-Shimbhoo Nagala-206912,108,1810
2207006,2070,1,1,"1,4,5,8,9,10,11,12",CRY - 14,School-Rasulpur Nagala-207006,108,1811
2207014,2070,1,2,"1,4,5,8,9,10,11,12",CRY - 14,School-Rasulpur Nagala-207014,108,1812
2208422,2084,1,1,"1,4,5,8,9,10,11,12",CRY - 14,School-Baheri-208422,108,1813
2208427,2084,1,2,"2,3,4,5,8,9,10,11,15,18",CRY - 14,School-Baheri-208427,108,1814
2391199,3911,1,5,"3,4,5,8,9,10,11,12,13,15,18",CRY - 5,School-POKHAR PAR-391199,108,1815
2390926,3909,1,5,"3,4,5,8,9,10,11,12,13,15,18",CRY - 5,School-MUSHAR TOLA-390926,108,1816
2390933,3909,1,10,"4,5,8,9,10,11,12,13,16,18",CRY - 5,School-MUSHAR TOLA-390933,108,1817
2391216,3912,1,5,"1,3,4,5,8,9,10,11,12,15,18",CRY - 5,School-BHUMIHAR TOLA-391216,108,1818
2391214,3912,1,1,"1,3,4,5,8,9,11,15,18",CRY - 5,School-MUSLIM TOLA-391214,108,1819
2391625,3916,1,5,"3,4,5,8,9,11,12,15,18",CRY - 5,School-PASWAN TOLA-391625,108,1820
2391631,3916,1,10,"4,5,8,9,10,11,18",CRY - 5,School-PASWAN TOLA-391631,108,1821
2391508,3915,1,5,"1,3,5,8,9,10,11,12,15",CRY - 5,School-BADAI TOLA-391508,108,1822
2391509,3915,1,5,"3,4,5,8,9,10,11,12,15,18",CRY - 5,School-POKHAR PAR-391509,108,1823
2390710,3907,1,5,"1,3,4,5,8,9,10,11,12,13,15,18",CRY - 5,School-MUSHAR TOLA-390710,108,1824
2391313,3913,1,5,"1,3,4,5,8,9,10,11,12,15,18",CRY - 5,School-YADAV TOLA-391313,108,1825
2391328,3913,1,10,"1,5,8,9,10,11,12,18",CRY - 5,School-YADAV TOLA-391328,108,1826
2391119,3911,1,1,"1,3,4,5,8,9,10,11,13,15",CRY - 5,School-SADHU ASTHAN-391119,108,1827
2391118,3911,1,1,"3,4,5,8,9,10,11,13,15",CRY - 5,School-PETHIYA-391118,108,1828
2391117,3911,1,5,"3,4,5,8,9,10,11,12,13,18",CRY - 5,School-MANIKA-391117,108,1829
2451501,4515,1,6,"5,8,9,10,13,15,16,18",CRY - 24,School-Bankatwa -451501,108,1830
2451302,4513,1,1,"1,5,8,9,15,16,18",CRY - 24,School-Rupwaliya -451302,108,1831
2451003,4510,1,1,"5,8,9,15,16,18",CRY - 24,School-Pipra -451003,108,1832
2451804,4518,1,1,"4,5,8,9,10,15,16,18",CRY - 24,School-Bhuarahwa -451804,108,1833
2450805,4508,1,1,"5,8,9,10,15,16,18",CRY - 24,School-Majuraha -450805,108,1834
2450106,4501,1,1,"5,8,9,10,15,16,18",CRY - 24,School-Kamarchhinwa -450106,108,1835
2450407,4504,1,1,"4,5,8,9,10,15,16,18",CRY - 24,School-Singhadahawa-450407,108,1836
2257730,2577,1,1,"5,8,9,10,13,16,18",CRY - 82,School-kochtola-257730,108,1837
2257831,2578,1,1,"1,5,8,9,10,15,16,18",CRY - 82,School-muslim chupa-257831,108,1838
2257832,2578,1,1,"1,4,5,8,9,10,12,13,16,18",CRY - 82,School-Muslim Chupa-257832,108,1839
2257933,2579,1,1,"1,5,8,9,10,13,16,18",CRY - 82,School-Nath chuba-257933,108,1840
2256834,2568,1,1,"1,5,8,9,10,12,13,16,18",CRY - 82,School-Purno Chupa-256834,108,1841
2258335,2583,1,1,"1,4,5,8,9,10,11,12,13,16,18",CRY - 82,School-Majuchuba-258335,108,1842
2258536,2585,1,1,"1,5,8,9,10,12,13,15,16,18",CRY - 82,School-Dekarpar-258536,108,1843
2258437,2584,1,1,"1,5,8,9,10,12,16,18",CRY - 82,School-Pub chupa-258437,108,1844
2258738,2587,1,1,"1,5,8,9,10,13,16,18",CRY - 82,School-Hindu supa-258738,108,1845
